rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10008618-return,Claudia Puig,True,USA Today,Rotten,2.5/4,2008-09-26,"This is not the worst of the Iraq-themed movies of the past few years, and it's possibly the best acted of any of them. But you wish the bonding of these three people wasn't diluted by the trite scenarios and artificial circumstances of their saga."
m/10008618-return,Ken Fox,False,TV Guide,Fresh,2.5/4,2008-09-26,The dialogue is often sharp and funny and the performances nicely pitched.
m/10008618-return,Linda Barnard,True,Toronto Star,Rotten,2/4,2008-09-26,"As they hit the road, the scenes play out like TV sitcom vignettes with little holding the centre together. We find out details about the characters lives, but never feel we know them."
m/10008618-return,Chris Hewitt,False,St. Paul Pioneer Press,Rotten,1/4,2008-09-26,Each secret is more implausible than the last.
m/10008618-return,John Hartl,True,Seattle Times,Fresh,2.5/4,2008-09-26,"McAdams and Pea are affectingly vulnerable, while Robbins convinces as a family man with strong paternal instincts."
m/10008618-return,Peter Hartlaub,True,San Francisco Chronicle,Rotten,2/4,2008-09-26,The Lucky Ones has plenty of heart and courage. If it only had a brain ...
m/10008618-return,Marc Mohan,False,Oregonian,Rotten,C+,2008-09-26,"In the end, they laugh together, they cry together and they all learn a little something about this place we call America. At least, that was probably the plan."
m/10008618-return,Nathan Rabin,True,AV Club,Fresh,B-,2008-09-26,"Like its lead characters, Lucky is wounded, lost, and impractical, but it has a messy, winning humanity and an agreeably leisurely pace that almost redeems it."
m/10008618-return,Stephen Whitty,True,Newark Star-Ledger,Rotten,2/4,2008-09-26,"It gets so preoccupied with all the local color and colorful locals, that it forgets about the people on this journey -- or their ultimate destination."
m/10008618-return,Kyle Smith,True,New York Post,Rotten,1/4,2008-09-26,"Cheap, ignorant, tone-deaf and condescending."
m/10008618-return,Christy DeSmith,True,Minneapolis Star Tribune,Rotten,2.5/4,2008-09-26,Its lack of emotional thrust doesn't inspire the viewer to feel one way or another.
m/10008618-return,Rob Lowman,False,Los Angeles Daily News,Rotten,,2008-09-26,"As entertainment, the film works sporadically, though Burger never finds a rhythm."
m/10008618-return,Bruce Kirkland,False,Jam! Movies,Fresh,4/5,2008-09-26,"Director and co-writer Neil Burger's drama uses the war as a springboard to tell a darkly funny, and sometimes profoundly moving, story of the men and women who are the warriors."
m/10008618-return,Rick Groen,True,Globe and Mail,Rotten,2/4,2008-09-26,It's all merely unbelievable.
m/10008618-return,Tom Long,True,Detroit News,Fresh,B,2008-09-26,How unusual. How enjoyable.
m/10008618-return,Lisa Kennedy,True,Denver Post,Rotten,2/4,2008-09-26,"The chemistry between the three soldiers is strong, but their journey rings hollow."
m/10008618-return,Marjorie Baumgarten,False,Austin Chronicle,Rotten,2.5/5,2008-09-26,The story (by director Burger and Dirk Wittenborn) contains too many coincidences and convergences to wholly ring true.
m/10008618-return,J. R. Jones,True,Chicago Reader,Fresh,,2008-09-26,"By structuring this as a comic road movie, writer-director Neil Burger manages to examine the emotional isolation of returning vets without sinking into a bog of despair."
m/10008618-return,Michael Sragow,False,Baltimore Sun,Fresh,3/4,2008-09-26,What gives these episodes cumulative impact is the group portrait that emerges of a well-meaning country in a state of drift.
m/10008618-return,David Germain,True,Associated Press,Rotten,,2008-09-26,[A] far-fetched take on Iraq War homecomings.
m/10008618-return,Laura Kern,True,New York Times,Fresh,3/5,2008-09-26,"With a smooth, light touch, The Lucky Ones focuses on the idea that the present and the people who factor into it are all we really have."
m/10008618-return,Frederic and Mary Ann Brussat,False,Spirituality & Practice,Rotten,1/5,2008-09-26,Three Army soldiers on the road in America bond together through a series of preposterous happenings that come across as silly.
m/10008618-return,Jeffrey M. Anderson,False,Combustible Celluloid,Fresh,3/4,2008-09-26,"Of its genre, it's uncommonly good, and it's also the cheeriest movie about Iraq war vets I've yet seen."
m/10008618-return,Steven D. Greydanus,False,Christianity Today,Rotten,2.5/4,2008-09-26,"After running through some pretty contrived paces for much of its running time, The Lucky Ones has some surprises in the last act that ultimately make it more satisfying than it might have been."
m/10008618-return,Brian Tallerico,False,Movie Retriever,Rotten,,2008-09-26,I'm sure a lot of bad fiction has been written about veterans and current soldiers in the Iraq War. It's just not that often that it gets shot and projected on to a big screen.
m/10008618-return,John P. McCarthy,False,ReelTalk Movie Reviews,Rotten,,2008-09-26,The predictable plotting in this well-intentioned salute would be excusable if the dialogue weren't so superficial.
m/10008618-return,Diana Saenger,False,ReviewExpress.com,Rotten,2/5,2008-09-27,"The biggest disappointment is in this script, written by Dirk Wittenborn and Neil Burger who gave us the delightful Illusionistin 2006."
m/10008618-return,Philip Martin,False,Arkansas Democrat-Gazette,Rotten,78/100,2008-09-27,... reductive and unfunny ... think Coming Home crossed with Vegas Vacation - Cousin Eddie ...
m/10008618-return,David Nusair,False,Reel Film Reviews,Fresh,2.5/4,2008-09-27,...benefits substantially from the strength and charisma of its three leads...
m/10008618-return,S. Jhoanna Robledo,False,Common Sense Media,Fresh,3/5,2008-09-29,War/road trip dramedy is cliched but affecting.
m/10008618-return,Peter Rainer,True,Christian Science Monitor,Rotten,C,2008-09-29,"The Iraq war has thus far produced no truly memorable dramatic movies, as opposed to documentaries, and the losing streak continues with The Lucky Ones."
m/10008618-return,John Beifuss,False,"Commercial Appeal (Memphis, TN)",Fresh,3/4,2008-09-29,"The direction is functional, workmanlike; Burger never steals the spotlight from his characters."
m/10008618-return,Ken Hanke,False,"Mountain Xpress (Asheville, NC)",Fresh,3.5/5,2008-09-30,Ultimately I was left without any clear notion as to what was being said through the film and why.
m/10008618-return,Adam Fendelman,False,HollywoodChicago.com,Rotten,2.5/5,2008-09-30,"In this interview, The Lucky Ones director Neil Burger speaks about understanding the modern soldier, his surprising casting choice of anti-war activist Tim Robbins as a veteran and why he relates the story while the Iraq conflict continues."
m/10008618-return,Austin Kennedy,False,Sin Magazine,Rotten,1.5/4,2008-10-06,"It feels like the writers were trying for dialogue that sounded natural and improvisational. Instead, it feels scripted and rehearsed. It's all phony balony!"
m/10008618-return,David Cornelius,False,DVDTalk.com,Fresh,3/5,2009-03-18,"If not for the warmth and likability of its characters and those playing them, The Lucky Ones would be a tiresome formula picture."
m/10008618-return,Andy Klein,False,Los Angeles CityBeat,Fresh,,2010-02-26,... captures the manner in which both the smallest and largest events on a road trip can build a sense of camaraderie among three strangers with very little in common.
m/10008618-return,Kelly Vance,False,East Bay Express,Fresh,,2011-08-15,"Their real, unstated missions are more in the nature of relocating their souls and finding some elusive peace of mind."
m/10008618-return,Ben Kenigsberg,True,Time Out,Rotten,1/5,2011-11-17,
m/10008618-return,Wesley Morris,True,Boston Globe,Rotten,2/4,2011-11-24,
m/10008618-return,Martin Tsai,False,Critic's Notebook,Fresh,,2015-10-07,"Mostly everything in the film, regardless of how contrived the set up, eventually rings true."
m/10008618-return,Dennis Schwartz,False,Dennis Schwartz Movie Reviews,Rotten,C+,2017-06-03,A cautious but strained apolitical Iraqi War drama.
m/10008618-return,Brian D. Johnson,False,Maclean's Magazine,Rotten,,2017-12-16,It feels like it secretly wants to be a Iraq vet version [ of Y tu Mama Tambien] but is afraid to go there.
m/10008621-run_fat_boy_run,Harvey S. Karten,False,Compuserve,Fresh,B,2007-08-17,Predictable sitcom but delightfully feel-goodish.
m/10008621-run_fat_boy_run,Matthew Turner,False,ViewLondon,Fresh,4/5,2007-09-06,"Enjoyable, sharply written and frequently hilarious comedy with strong comic performances from its cast. This should strike a chord with slightly overweight men everywhere."
m/10008621-run_fat_boy_run,Martin Hoyle,True,Financial Times,Rotten,,2007-09-07,Pegg exudes his usual air of faint self-congratulation playing an unlikeable prat whom nobody in their right mind would prefer to the high- flying Azariah or indeed to anyone.
m/10008621-run_fat_boy_run,Leigh Singer,False,Film4,Fresh,3/5,2007-09-07,"An enjoyable if patchy and predictable ride, but Simon Pegg shows he's more than capable of going the distance."
m/10008621-run_fat_boy_run,David Edwards,False,Daily Mirror (UK),Rotten,,2007-09-07,"You'll laugh a bit, but not much, while your interest in the storyline will hover between mild interest and vague indifference. Needless to say, all memories of this movie will evaporate on contact with daylight."
m/10008621-run_fat_boy_run,Stella Papamichael,True,BBC.com,Fresh,3/5,2007-09-07,Schwimmer often resists an easy laugh in favour of a poignant moment and thereby heightens the sense of urgency during Dennis' last dash for glory.
m/10008621-run_fat_boy_run,,False,Total Film,Fresh,3/5,2007-09-07,Pegg proves agreeable company in a lightweight Britcom whose biggest laughs emanate from its supporting cast.
m/10008621-run_fat_boy_run,James Rocchi,False,Cinematical,Fresh,,2007-09-07,"When Schwimmer managed to get Pegg on board, his good fortune became ours."
m/10008621-run_fat_boy_run,Sky Staff,False,Sky Cinema,Fresh,,2007-09-07,Friends star David Schwimmer proves that nothing wins over a crowd like a barking underdog and bags of below-the-belt humour - his directing debut is a wheeze.
m/10008621-run_fat_boy_run,Trevor Johnston,True,Time Out,Fresh,3/6,2007-09-07,"What should be dreadfully synthetic actually plays as a pleasant time-passer, thanks to a goodly supply of one-liners, and Pegg and Newton's facility for investing a string of hokey plot devices with genuine warmth. Formulaic, yet disarmingly enjoyable."
m/10008621-run_fat_boy_run,,False,Empire Magazine,Fresh,3/5,2007-09-07,"Pegg pitched Shaun of the Dead as ""Richard Curtis shot through the head."" Run, Fat Boy, Run comes on more like ""Richard Curtis kicked in the nuts"" - a refreshingly honest Britcom that never really threatens the ribs but which is amiable company throughout"
m/10008621-run_fat_boy_run,Peter Bradshaw,True,Guardian,Rotten,2/5,2007-09-08,"...excessive product-placement has turned the film into one enormous ad for Nike, with all the chilling humourlessness that this implies."
m/10008621-run_fat_boy_run,John DeFore,True,Hollywood Reporter,Fresh,,2007-09-11,...despite lacking marquee stars could do well with the date-night mainstream.
m/10008621-run_fat_boy_run,Dennis Harvey,True,Variety,Rotten,,2007-09-11,"There are no surprises here -- just broad, frequently slapstick gags that don't avoid but do tamp down a bit on the bodily-function school of yokkery."
m/10008621-run_fat_boy_run,Philip French,False,Observer (UK),Rotten,,2007-09-15,Predictable and conventionally anti-American.
m/10008621-run_fat_boy_run,David Nusair,False,Reel Film Reviews,Rotten,2/4,2007-09-17,...a mess of sentimental cliches...
m/10008621-run_fat_boy_run,Stuart Wood,False,CinemaBlend,Rotten,2.5/5,2007-09-18,Seems to lack the aspirations necessary to overcome its failings.
m/10008621-run_fat_boy_run,Allan Hunter,False,Screen International,Fresh,,2007-09-22,"It is an immensely likable, big-hearted romantic comedy that has a wide-ranging appeal as unpretentious feel-good escapism and a perfect date movie choice."
m/10008621-run_fat_boy_run,Maitland McDonagh,False,TV Guide,Rotten,2/4,2007-09-28,Formulaic and thoroughly conventional.
m/10008621-run_fat_boy_run,Rich Cline,False,Shadows on the Wall,Fresh,3/5,2007-10-11,"It's not hysterically funny, but this British comedy is sharp enough to keep us chuckling right to the predictably sappy conclusion."
m/10008621-run_fat_boy_run,Nick Schager,False,Slant Magazine,Rotten,,2007-10-19,"Run, Fatboy, Run is the type of romantic comedy apt to be described as ""nice"" or ""sweet,"" both of which are codewords for ""unexceptional"" and ""useless."""
m/10008621-run_fat_boy_run,Eric Kohn,False,New York Press,Rotten,,2007-10-24,"Run, Fat Boy, Run shows that Simon Pegg can't rescue a derivative dud."
m/10008621-run_fat_boy_run,Emanuel Levy,False,EmanuelLevy.Com,Rotten,C,2008-01-14,"Simon Pegg's considerable skills can only do so much to enliven the mediocre text of actor David Schwimmer's feature directing debut, a mildy humorous trifle with some heart but not enough hilarity."
m/10008621-run_fat_boy_run,Chad Greene,False,Boxoffice Magazine,Rotten,,2008-01-18,It's as if [director David] Schwimmer managed to shoot himself in his foot with the starter's pistol.
